Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12
1121,460,-50,-832,426,202,-1082,-1104,-1208,-1358,418,1912
1139,470,-58,-846,439,203,-1081,-1100,-1193,-1353,422,1915
1135,456,-68,-837,442,191,-1088,-1106,-1187,-1356,423,1916
1130,456,-63,-834,437,194,-1086,-1105,-1176,-1355,430,1919
1135,468,-56,-843,436,203,-1079,-1100,-1166,-1348,432,1919
1123,467,-45,-836,424,208,-1073,-1094,-1163,-1340,433,1923
1120,462,-47,-832,424,205,-1072,-1093,-1158,-1336,427,1918
1136,465,-60,-842,438,200,-1080,-1100,-1155,-1338,421,1914
1140,468,-61,-845,441,201,-1087,-1107,-1155,-1341,416,1910
1129,454,-64,-833,437,192,-1085,-1106,-1148,-1341,415,1912
1113,449,-53,-822,423,195,-1080,-1100,-1136,-1339,410,1907
1137,460,-66,-840,442,194,-1082,-1099,-1132,-1338,407,1909
1153,466,-76,-851,455,192,-1083,-1096,-1129,-1332,415,1920
1139,468,-60,-845,440,201,-1079,-1088,-1123,-1320,426,1933
1143,468,-64,-847,444,199,-1083,-1087,-1124,-1315,440,1945
1157,471,-75,-855,456,195,-1093,-1092,-1129,-1317,440,1942
1149,468,-70,-850,450,196,-1087,-1087,-1129,-1311,433,1939
1142,476,-55,-850,439,208,-1085,-1083,-1131,-1303,434,1943
1150,483,-56,-858,443,211,-1088,-1083,-1139,-1300,435,1943
1148,478,-59,-854,444,207,-1096,-1089,-1149,-1303,444,1946
1151,481,-59,-857,445,208,-1101,-1093,-1155,-1307,449,1952
1147,488,-48,-859,438,217,-1106,-1095,-1161,-1309,453,1960
1166,500,-55,-874,451,220,-1114,-1098,-1166,-1312,456,1965
1179,513,-55,-887,457,226,-1123,-1096,-1167,-1313,453,1965
1176,517,-48,-888,452,232,-1127,-1091,-1166,-1311,450,1969
1171,512,-48,-883,450,229,-1140,-1102,-1178,-1318,451,1970
1180,515,-54,-889,457,228,-1143,-1107,-1185,-1324,449,1967
1179,495,-73,-878,466,208,-1135,-1106,-1191,-1329,443,1964
1182,484,-87,-874,475,196,-1136,-1111,-1201,-1340,429,1954
1170,485,-74,-869,462,203,-1133,-1113,-1204,-1342,430,1955
1160,486,-63,-864,452,209,-1130,-1112,-1200,-1338,445,1963
1183,498,-74,-882,469,209,-1130,-1112,-1199,-1340,442,1955
1179,514,-54,-888,457,227,-1112,-1100,-1188,-1333,442,1955
1152,513,-28,-874,430,240,-1098,-1093,-1179,-1325,448,1959
1157,502,-44,-871,441,226,-1102,-1099,-1184,-1330,435,1946
1141,477,-53,-850,437,209,-1102,-1105,-1189,-1335,423,1939
1123,457,-55,-831,429,198,-1094,-1101,-1187,-1333,420,1937
1128,465,-52,-838,430,204,-1086,-1090,-1177,-1323,435,1946
1144,470,-63,-848,444,201,-1084,-1083,-1172,-1320,438,1945
1145,467,-67,-847,446,197,-1080,-1079,-1170,-1320,436,1944
1127,453,-63,-831,435,192,-1080,-1082,-1174,-1325,432,1936
1135,472,-52,-845,434,207,-1085,-1086,-1175,-1324,440,1943
1128,469,-48,-840,428,208,-1086,-1091,-1180,-1328,439,1941
1121,457,-53,-830,427,199,-1083,-1092,-1181,-1333,430,1933
1119,457,-51,-829,425,200,-1082,-1088,-1178,-1334,428,1931
1113,457,-45,-826,419,203,-1079,-1085,-1177,-1335,429,1934
1112,456,-45,-825,419,203,-1075,-1083,-1176,-1336,431,1934
1124,453,-60,-830,432,194,-1076,-1082,-1179,-1341,422,1922
1113,434,-68,-815,431,180,-1063,-1070,-1176,-1345,410,1906
1106,429,-66,-809,426,179,-1045,-1056,-1170,-1343,400,1890
1096,444,-41,-811,409,199,-1025,-1044,-1160,-1333,405,1889
1101,446,-44,-815,413,198,-1011,-1025,-1140,-1314,410,1892
1112,442,-59,-818,426,189,-1009,-1009,-1120,-1290,419,1898
1129,461,-57,-836,433,199,-1010,-988,-1079,-1242,450,1922
1191,531,-49,-902,460,238,-1032,-953,-1011,-1160,511,1974
1266,605,-50,-977,498,275,-1079,-923,-940,-1068,587,2048
1340,661,-68,-1042,544,294,-1134,-902,-881,-985,663,2131
1422,687,-124,-1095,613,279,-1186,-880,-832,-924,708,2189
1471,693,-167,-1123,659,261,-1225,-877,-810,-894,726,2223
1427,700,-116,-1104,612,290,-1242,-945,-863,-935,723,2237
1332,677,-44,-1046,528,314,-1229,-1036,-988,-1059,693,2220
1256,551,-94,-945,515,226,-1157,-1045,-1084,-1198,575,2104
1220,410,-199,-856,550,103,-1074,-991,-1110,-1282,446,1975
1198,377,-210,-829,544,81,-1039,-977,-1116,-1302,418,1941
1190,398,-181,-835,526,106,-1036,-1006,-1137,-1314,427,1941
1178,412,-155,-836,507,126,-1052,-1039,-1162,-1331,431,1940
1160,411,-138,-827,489,134,-1073,-1074,-1192,-1353,422,1927
1146,407,-128,-818,477,137,-1073,-1087,-1202,-1356,427,1923
1135,414,-110,-816,463,149,-1066,-1084,-1196,-1348,440,1926
1124,409,-104,-808,454,150,-1057,-1078,-1187,-1341,446,1927
1128,412,-105,-811,457,151,-1056,-1075,-1184,-1339,447,1926
1123,414,-98,-810,451,155,-1056,-1076,-1184,-1341,446,1925
1111,401,-99,-797,445,148,-1056,-1077,-1186,-1346,447,1927
1118,400,-107,-800,453,144,-1059,-1077,-1184,-1351,447,1927
1122,396,-115,-800,459,138,-1057,-1076,-1181,-1353,446,1926
1124,397,-116,-802,460,138,-1051,-1070,-1168,-1343,449,1930
1131,400,-120,-807,466,137,-1053,-1072,-1158,-1337,450,1931
1112,382,-119,-788,456,129,-1054,-1077,-1162,-1338,446,1927
1114,389,-114,-793,454,135,-1052,-1075,-1157,-1335,449,1930
1121,406,-104,-805,453,148,-1046,-1066,-1144,-1326,459,1939
1124,417,-96,-812,450,158,-1042,-1062,-1136,-1323,461,1942
1133,428,-94,-822,454,164,-1040,-1059,-1129,-1320,465,1947
1121,432,-78,-818,440,174,-1040,-1059,-1128,-1318,472,1954
1121,421,-89,-812,445,163,-1047,-1065,-1137,-1326,466,1947
1129,423,-95,-817,452,161,-1056,-1071,-1145,-1334,463,1945
1118,424,-83,-812,441,168,-1055,-1067,-1144,-1332,464,1945
1106,435,-60,-812,423,185,-1052,-1061,-1138,-1327,473,1954
1125,431,-83,-819,444,171,-1060,-1061,-1141,-1329,475,1957
1121,426,-84,-815,443,168,-1066,-1061,-1142,-1328,476,1957
1108,425,-72,-808,430,174,-1068,-1058,-1143,-1325,475,1954
1111,428,-72,-811,432,175,-1069,-1059,-1145,-1325,473,1953
1126,437,-78,-823,442,177,-1075,-1060,-1146,-1325,475,1955
1120,436,-73,-819,437,179,-1076,-1062,-1148,-1326,479,1957
1109,428,-70,-810,430,176,-1072,-1062,-1147,-1326,476,1953
1125,428,-86,-818,446,168,-1075,-1064,-1147,-1325,475,1950
1126,428,-87,-818,447,168,-1068,-1058,-1140,-1315,478,1953
1127,438,-78,-824,443,177,-1063,-1052,-1131,-1305,485,1958
1123,439,-73,-822,438,180,-1056,-1048,-1125,-1300,488,1962
1117,442,-64,-821,431,186,-1050,-1042,-1116,-1292,491,1966
1129,448,-70,-830,440,186,-1050,-1040,-1108,-1285,490,1965
1131,445,-75,-829,443,182,-1050,-1039,-1102,-1279,488,1962
1130,442,-77,-827,444,180,-1045,-1035,-1091,-1269,491,1966
1140,446,-83,-834,452,179,-1043,-1029,-1080,-1259,496,1970
1151,450,-90,-842,461,177,-1042,-1026,-1073,-1252,498,1971
1150,451,-88,-842,459,179,-1044,-1026,-1069,-1247,498,1970
1149,450,-88,-841,459,178,-1045,-1021,-1061,-1238,498,1969
1156,458,-87,-848,462,183,-1042,-1009,-1047,-1223,505,1975
1168,463,-94,-857,471,182,-1046,-1003,-1039,-1213,505,1973
1167,468,-88,-859,468,187,-1051,-1001,-1034,-1207,503,1969
1160,476,-73,-859,457,199,-1054,-994,-1025,-1196,507,1974
1164,481,-72,-864,458,202,-1057,-985,-1014,-1184,518,1985
1173,492,-70,-874,462,208,-1057,-974,-1002,-1170,533,1998
1192,503,-78,-889,475,210,-1065,-969,-996,-1162,539,2004
1197,507,-79,-893,478,211,-1070,-966,-996,-1157,539,2002
1182,508,-63,-886,463,220,-1073,-963,-995,-1150,542,2007
1180,511,-58,-887,459,224,-1077,-961,-997,-1147,541,2005
1184,515,-58,-891,461,226,-1078,-958,-999,-1143,538,2002
1195,510,-74,-894,475,215,-1083,-960,-1004,-1147,528,1994
1193,509,-73,-892,473,215,-1093,-971,-1014,-1157,520,1989
1179,510,-58,-886,459,223,-1091,-976,-1022,-1164,522,1992
1179,525,-43,-893,451,238,-1091,-981,-1034,-1170,525,1997
1186,531,-44,-900,455,241,-1094,-993,-1049,-1185,516,1991
1174,518,-45,-887,450,234,-1093,-1005,-1061,-1204,501,1979
1163,508,-44,-877,444,229,-1094,-1019,-1064,-1223,492,1974
1152,496,-45,-865,439,223,-1098,-1033,-1069,-1243,478,1964
1147,487,-49,-858,438,216,-1098,-1041,-1079,-1257,474,1963
1146,481,-54,-855,440,211,-1099,-1049,-1086,-1269,475,1968
1145,481,-53,-854,439,211,-1096,-1052,-1085,-1274,478,1972
1144,475,-58,-851,441,206,-1097,-1059,-1093,-1281,474,1967
1135,461,-63,-839,439,196,-1094,-1062,-1106,-1285,469,1963
1125,444,-70,-826,438,184,-1089,-1064,-1114,-1286,465,1962
1122,438,-73,-821,438,180,-1087,-1067,-1120,-1288,462,1962
1125,446,-68,-827,437,186,-1089,-1070,-1126,-1293,456,1956
1132,459,-62,-837,437,196,-1085,-1067,-1125,-1295,453,1954
1139,465,-63,-843,441,198,-1083,-1066,-1125,-1295,454,1958
1136,461,-64,-840,440,196,-1082,-1066,-1127,-1297,455,1960
1120,455,-54,-829,427,198,-1080,-1067,-1130,-1298,461,1962
1116,452,-53,-825,425,197,-1084,-1072,-1137,-1302,467,1968
1123,451,-61,-828,432,192,-1086,-1078,-1143,-1307,465,1972
1125,451,-63,-829,434,191,-1085,-1079,-1145,-1308,460,1967
1118,460,-47,-830,423,204,-1073,-1069,-1138,-1301,458,1968
1127,470,-46,-840,427,209,-1071,-1067,-1139,-1300,459,1973
1128,471,-46,-841,427,210,-1078,-1079,-1150,-1308,459,1974
1108,462,-35,-826,412,211,-1075,-1083,-1153,-1310,457,1969
1117,463,-43,-831,420,207,-1073,-1080,-1152,-1307,457,1973
1134,467,-56,-842,435,203,-1080,-1087,-1158,-1313,453,1971
1141,463,-67,-843,444,195,-1082,-1089,-1159,-1315,449,1969
1114,453,-50,-825,422,199,-1074,-1086,-1157,-1313,453,1972
1097,449,-37,-814,407,203,-1064,-1084,-1154,-1310,451,1967
1124,454,-59,-830,432,195,-1068,-1086,-1155,-1312,452,1970
1118,457,-50,-829,424,201,-1064,-1084,-1151,-1307,462,1986
1113,464,-38,-830,416,210,-1060,-1080,-1146,-1301,461,1987
1114,465,-38,-831,416,211,-1059,-1078,-1145,-1303,452,1977
1127,478,-38,-844,423,217,-1061,-1079,-1148,-1308,446,1975
1137,482,-44,-851,431,216,-1067,-1082,-1154,-1315,447,1978
1127,474,-42,-842,425,213,-1073,-1089,-1162,-1323,449,1977
1126,460,-55,-834,431,200,-1081,-1097,-1174,-1334,431,1957
1142,475,-56,-850,439,207,-1080,-1092,-1174,-1336,419,1953
1148,487,-50,-859,439,216,-1077,-1087,-1171,-1334,433,1968
1114,466,-37,-831,416,212,-1074,-1082,-1170,-1333,452,1979
1100,455,-34,-819,407,208,-1074,-1078,-1175,-1336,462,1981
1119,459,-49,-830,424,202,-1072,-1072,-1176,-1338,466,1988
1118,466,-41,-833,420,210,-1070,-1071,-1180,-1342,465,1988
1117,472,-34,-836,416,216,-1068,-1073,-1186,-1351,455,1980
1118,470,-37,-835,418,214,-1065,-1066,-1181,-1347,454,1982
1105,458,-36,-823,411,208,-1062,-1062,-1177,-1343,463,1989
1110,461,-38,-827,414,209,-1060,-1064,-1177,-1345,470,1990
1124,467,-46,-837,425,208,-1058,-1065,-1174,-1349,468,1986
1117,474,-32,-837,415,218,-1053,-1063,-1170,-1350,463,1984
1115,467,-37,-832,416,212,-1048,-1059,-1165,-1351,451,1973
1097,460,-26,-820,402,214,-1039,-1053,-1157,-1347,455,1973
1105,462,-32,-825,409,212,-1043,-1057,-1155,-1348,454,1966
1130,466,-53,-839,432,204,-1047,-1061,-1154,-1350,442,1955
1142,462,-69,-843,446,194,-1052,-1069,-1156,-1357,435,1953
1121,449,-61,-826,431,191,-1050,-1073,-1152,-1358,450,1965
1100,459,-30,-821,405,212,-1035,-1060,-1135,-1343,469,1981
1114,476,-27,-836,411,222,-1031,-1056,-1128,-1336,475,1988
1113,470,-32,-833,413,216,-1035,-1058,-1126,-1333,484,2000
1114,486,-17,-841,406,232,-1034,-1055,-1121,-1328,496,2008
1121,492,-18,-848,410,234,-1043,-1059,-1124,-1329,493,2003
1130,498,-21,-855,416,236,-1049,-1059,-1122,-1324,483,1997
1130,490,-29,-851,420,228,-1049,-1057,-1121,-1322,467,1979
1131,495,-25,-854,418,232,-1055,-1060,-1122,-1323,459,1967
1145,500,-34,-864,430,230,-1068,-1067,-1125,-1325,453,1968
1162,508,-43,-876,443,230,-1077,-1070,-1126,-1324,449,1970
1158,516,-31,-878,435,240,-1080,-1070,-1126,-1320,466,1982
1156,510,-35,-874,436,235,-1087,-1071,-1126,-1315,491,2000
1162,517,-34,-881,438,239,-1099,-1076,-1128,-1312,502,2006
1161,516,-34,-880,438,238,-1106,-1078,-1133,-1313,498,2005
1158,514,-33,-877,436,238,-1108,-1077,-1134,-1311,497,2008
1154,507,-36,-872,435,233,-1108,-1082,-1142,-1318,484,1996
1169,499,-59,-875,454,217,-1111,-1085,-1149,-1323,477,1994
1174,490,-73,-873,464,206,-1109,-1087,-1154,-1327,464,1985
1179,482,-86,-872,473,195,-1109,-1090,-1157,-1330,455,1977
1188,482,-95,-876,482,191,-1109,-1090,-1156,-1329,450,1971
1175,481,-83,-869,469,196,-1099,-1085,-1147,-1321,449,1967
1153,480,-62,-858,448,206,-1088,-1085,-1143,-1316,450,1967
1142,477,-54,-851,438,209,-1081,-1091,-1144,-1314,452,1967
1137,467,-59,-843,438,201,-1076,-1095,-1144,-1311,448,1963
1138,459,-68,-840,443,193,-1074,-1096,-1142,-1310,450,1967
1135,448,-76,-833,446,183,-1065,-1091,-1135,-1306,448,1964
1113,439,-63,-817,428,185,-1055,-1086,-1129,-1307,437,1951
1106,427,-68,-808,427,177,-1050,-1083,-1127,-1311,428,1942
1120,417,-92,-810,446,160,-1054,-1085,-1119,-1319,423,1935
1127,415,-101,-812,454,154,-1052,-1084,-1107,-1321,429,1937
1109,400,-98,-796,444,148,-1042,-1073,-1101,-1315,440,1947
1104,390,-103,-788,444,141,-1034,-1063,-1097,-1308,450,1956
1115,366,-138,-782,467,111,-1025,-1051,-1089,-1298,460,1966
1108,319,-178,-755,483,68,-1007,-1035,-1078,-1283,472,1977
1110,269,-230,-731,510,17,-994,-1022,-1067,-1270,480,1984
1121,234,-276,-719,539,-24,-984,-1012,-1058,-1259,489,1992
1099,202,-286,-692,533,-45,-970,-1001,-1048,-1255,487,1985
1099,188,-300,-685,540,-59,-959,-995,-1050,-1263,468,1960
1092,195,-286,-685,529,-48,-945,-988,-1052,-1267,460,1948
1074,216,-247,-686,501,-18,-926,-974,-1044,-1263,464,1943
1082,245,-226,-705,494,7,-922,-962,-1030,-1254,467,1935
1097,270,-216,-725,497,24,-923,-943,-1005,-1228,484,1948
1114,316,-187,-756,491,62,-928,-910,-950,-1169,524,1983
1197,383,-203,-831,540,87,-962,-870,-877,-1086,576,2030
1272,468,-193,-911,573,135,-1013,-831,-797,-984,662,2115
1344,550,-183,-988,604,181,-1067,-794,-721,-890,745,2204
1434,601,-222,-1059,668,187,-1123,-772,-671,-831,791,2262
1445,606,-228,-1067,677,187,-1156,-794,-666,-823,805,2295
1378,611,-156,-1036,607,225,-1171,-888,-762,-902,785,2291
1291,574,-106,-974,539,232,-1159,-986,-919,-1051,723,2240
1240,440,-189,-881,555,123,-1090,-996,-1031,-1206,572,2094
1216,350,-255,-824,576,45,-1027,-969,-1075,-1298,454,1977
1185,348,-226,-808,546,58,-1010,-976,-1098,-1330,425,1944
1162,372,-179,-808,511,94,-1020,-1016,-1132,-1362,409,1924
1154,405,-138,-821,486,131,-1046,-1057,-1168,-1391,399,1914
1163,448,-104,-847,474,169,-1074,-1079,-1190,-1403,402,1914
1159,471,-77,-856,458,194,-1079,-1085,-1198,-1404,407,1910
1139,468,-60,-845,440,201,-1073,-1083,-1200,-1408,408,1907
1132,462,-59,-838,436,199,-1071,-1084,-1206,-1414,403,1901
1128,456,-61,-833,435,195,-1076,-1092,-1217,-1424,395,1892
1136,459,-66,-839,441,194,-1082,-1101,-1228,-1431,388,1887
1135,477,-47,-847,431,212,-1074,-1096,-1227,-1424,398,1899
1136,496,-29,-857,423,231,-1070,-1093,-1224,-1419,405,1904
1120,493,-16,-848,408,236,-1068,-1092,-1228,-1419,405,1903
1120,502,-7,-852,404,245,-1070,-1094,-1235,-1419,403,1902
1141,517,-13,-870,417,249,-1075,-1099,-1241,-1422,396,1894
1140,536,7,-879,407,269,-1075,-1100,-1241,-1420,390,1887
1145,554,20,-891,403,284,-1082,-1106,-1253,-1422,382,1876
1141,562,32,-893,395,294,-1089,-1112,-1261,-1423,381,1873
1134,581,58,-899,378,317,-1097,-1117,-1247,-1423,381,1870
1127,592,76,-901,366,331,-1098,-1117,-1230,-1418,385,1873
1131,573,53,-893,379,310,-1099,-1119,-1219,-1414,382,1871
1127,552,36,-881,386,291,-1093,-1113,-1202,-1405,382,1869
1137,525,-1,-872,409,259,-1088,-1106,-1186,-1395,378,1865
1143,507,-25,-866,424,238,-1080,-1098,-1169,-1385,380,1866
1132,498,-23,-856,418,235,-1073,-1090,-1152,-1377,379,1866
1129,493,-25,-852,417,231,-1057,-1073,-1125,-1357,396,1884
1143,493,-39,-859,431,224,-1052,-1066,-1111,-1346,419,1904
1142,485,-46,-855,434,217,-1054,-1066,-1109,-1344,436,1914
1144,473,-60,-850,442,204,-1059,-1068,-1112,-1343,446,1917
1158,472,-75,-856,457,196,-1067,-1077,-1121,-1350,442,1912
1150,475,-64,-854,447,203,-1063,-1077,-1123,-1352,436,1908
1125,472,-42,-840,424,212,-1056,-1068,-1120,-1347,432,1908
1154,485,-58,-861,446,211,-1059,-1063,-1118,-1341,432,1911
1156,490,-55,-864,446,215,-1061,-1062,-1118,-1340,435,1913
1166,490,-65,-869,456,210,-1063,-1063,-1121,-1343,437,1912
1167,490,-66,-870,457,209,-1062,-1060,-1121,-1341,440,1912
1151,485,-55,-859,443,212,-1057,-1054,-1121,-1336,437,1909
1157,490,-56,-865,447,214,-1061,-1054,-1126,-1334,433,1907
1162,489,-62,-867,452,211,-1064,-1056,-1132,-1334,431,1905
1168,487,-70,-869,459,206,-1070,-1058,-1136,-1331,440,1911
1169,486,-72,-869,461,204,-1074,-1060,-1138,-1328,451,1917
1176,491,-74,-875,465,206,-1070,-1050,-1134,-1317,458,1926
1177,495,-71,-877,464,209,-1067,-1039,-1128,-1305,464,1932
1175,495,-69,-876,462,210,-1068,-1033,-1119,-1294,470,1938
1173,499,-63,-877,458,215,-1071,-1028,-1113,-1286,473,1939
1184,501,-72,-884,468,212,-1072,-1022,-1100,-1278,468,1934
1184,493,-80,-880,472,204,-1077,-1020,-1082,-1275,456,1924
1195,491,-93,-884,484,196,-1080,-1015,-1056,-1264,459,1927
1214,506,-97,-901,496,202,-1084,-1011,-1039,-1257,469,1933
1215,518,-86,-908,491,213,-1088,-1006,-1027,-1249,476,1939
1203,522,-70,-904,477,223,-1086,-995,-1013,-1236,489,1953
1205,529,-65,-908,475,229,-1087,-990,-1002,-1225,499,1960
1204,520,-73,-903,479,221,-1091,-995,-1003,-1224,489,1952
1220,517,-92,-910,496,210,-1099,-1001,-1010,-1228,471,1941
1232,518,-103,-916,508,205,-1102,-1001,-1011,-1226,464,1939
1234,524,-99,-920,507,210,-1096,-995,-1008,-1219,475,1946
1242,534,-97,-929,510,216,-1096,-999,-1017,-1220,485,1956
1242,528,-103,-926,513,210,-1098,-1009,-1031,-1227,486,1957
1234,527,-96,-922,505,213,-1096,-1015,-1040,-1233,491,1965
1222,519,-92,-912,497,211,-1101,-1029,-1059,-1249,485,1963
1202,502,-89,-893,486,204,-1101,-1045,-1081,-1269,469,1954
1207,500,-96,-895,492,199,-1099,-1054,-1098,-1282,464,1956
1210,501,-98,-897,494,199,-1092,-1057,-1110,-1290,463,1960
1200,495,-94,-889,487,198,-1087,-1061,-1119,-1300,456,1955
1178,490,-77,-875,468,204,-1083,-1064,-1128,-1309,452,1952
1177,482,-84,-871,471,196,-1082,-1071,-1142,-1321,447,1944
1189,477,-101,-874,485,185,-1085,-1078,-1153,-1331,439,1937
1195,478,-106,-878,491,183,-1084,-1079,-1157,-1334,439,1942
1192,478,-103,-876,488,185,-1081,-1079,-1162,-1334,447,1947
1165,479,-75,-863,460,199,-1076,-1078,-1167,-1335,452,1948
1144,472,-61,-849,443,203,-1074,-1079,-1172,-1340,448,1945
1158,474,-73,-857,456,198,-1073,-1076,-1172,-1342,440,1941
1168,472,-85,-861,467,191,-1071,-1077,-1175,-1348,433,1936
1185,480,-94,-874,480,190,-1071,-1077,-1177,-1351,430,1935
1187,483,-93,-876,480,192,-1073,-1079,-1178,-1352,432,1935
1177,470,-96,-865,477,184,-1076,-1082,-1177,-1355,425,1925
1159,468,-80,-855,460,191,-1074,-1081,-1171,-1351,422,1922
1163,458,-94,-852,469,179,-1073,-1081,-1168,-1349,417,1919
1169,455,-103,-853,476,173,-1076,-1082,-1168,-1348,419,1919
1151,458,-82,-846,457,185,-1073,-1079,-1160,-1340,436,1932
1140,447,-82,-835,451,180,-1073,-1082,-1159,-1339,442,1937
1152,458,-83,-846,458,185,-1077,-1082,-1157,-1340,443,1938
1166,472,-83,-860,465,192,-1076,-1077,-1151,-1336,444,1940
1168,478,-79,-864,464,197,-1076,-1077,-1148,-1337,442,1937
1169,471,-87,-861,468,189,-1076,-1074,-1142,-1335,438,1934
1170,467,-92,-860,471,185,-1072,-1064,-1124,-1316,454,1946
1165,469,-85,-858,465,189,-1059,-1047,-1097,-1285,472,1955
1156,506,-39,-872,438,231,-1050,-1017,-1042,-1216,523,1992
1156,545,0,-892,418,270,-1035,-975,-970,-1131,580,2028
1162,564,13,-904,415,286,-1014,-924,-900,-1057,608,2032
1171,574,14,-914,419,291,-983,-860,-827,-993,615,2022
1163,564,12,-905,416,285,-948,-800,-778,-974,579,1975
1149,552,14,-892,408,280,-930,-777,-785,-1018,513,1907
1137,545,19,-882,399,279,-925,-775,-818,-1086,454,1847
1131,473,-47,-843,429,210,-894,-734,-817,-1123,386,1770
1145,344,-190,-786,508,74,-844,-676,-803,-1149,290,1666
1189,276,-302,-774,586,-16,-848,-677,-840,-1201,236,1624
1212,271,-330,-783,611,-32,-885,-721,-903,-1258,220,1628
1221,272,-338,-788,620,-36,-913,-772,-957,-1297,221,1644
1210,281,-318,-787,604,-21,-925,-824,-999,-1313,242,1675
1158,334,-213,-787,526,58,-935,-892,-1035,-1316,295,1729
1113,412,-90,-804,442,158,-941,-939,-1033,-1276,380,1810
1093,473,-9,-824,391,229,-934,-936,-996,-1221,452,1875
1101,505,15,-844,383,257,-927,-911,-953,-1175,495,1912
1125,526,12,-867,397,266,-933,-890,-914,-1136,525,1942
1132,526,5,-870,404,263,-927,-870,-882,-1108,541,1959
1129,514,-4,-863,407,252,-910,-849,-862,-1100,534,1955
1135,493,-31,-855,423,228,-899,-834,-857,-1105,521,1949
1152,468,-73,-851,453,195,-907,-848,-888,-1141,499,1936
1159,441,-107,-841,473,164,-919,-872,-933,-1185,478,1926
1148,416,-121,-823,475,145,-938,-906,-980,-1226,470,1927
1155,408,-136,-823,486,133,-977,-965,-1047,-1280,463,1928
1170,403,-156,-828,503,121,-1021,-1025,-1110,-1328,458,1932
1177,410,-156,-835,507,124,-1047,-1060,-1143,-1352,468,1946
1165,412,-142,-830,494,132,-1063,-1084,-1165,-1369,480,1958
1162,412,-139,-828,491,134,-1077,-1102,-1178,-1381,483,1963
1170,410,-149,-831,500,128,-1084,-1105,-1180,-1383,483,1969
1176,406,-159,-832,508,121,-1092,-1112,-1184,-1389,477,1963
1197,419,-167,-849,522,123,-1094,-1109,-1179,-1386,477,1963
1194,426,-157,-851,516,132,-1089,-1102,-1168,-1375,486,1975
1194,443,-140,-860,507,149,-1089,-1099,-1160,-1369,492,1986
1189,446,-132,-859,501,154,-1093,-1102,-1158,-1369,495,1990
1193,443,-139,-859,506,149,-1097,-1106,-1158,-1369,498,1993
1192,442,-139,-858,506,149,-1102,-1111,-1161,-1371,499,1995
1179,454,-114,-858,487,167,-1101,-1111,-1157,-1367,512,2009
1180,456,-113,-859,487,169,-1111,-1120,-1161,-1373,509,2007
1187,459,-117,-864,492,168,-1126,-1130,-1168,-1383,502,2001
1181,466,-104,-865,483,178,-1129,-1129,-1167,-1384,510,2010
1166,469,-86,-859,466,189,-1133,-1130,-1166,-1385,517,2017
1184,480,-93,-873,479,191,-1139,-1133,-1166,-1383,521,2023
1198,493,-94,-887,486,197,-1142,-1135,-1165,-1378,531,2032
1196,483,-102,-881,489,188,-1144,-1139,-1163,-1377,535,2037
1188,481,-96,-876,482,190,-1146,-1141,-1169,-1376,542,2043
1193,482,-100,-879,487,188,-1150,-1145,-1176,-1377,546,2048
1193,483,-99,-879,486,189,-1155,-1152,-1185,-1378,548,2051
1190,486,-93,-879,482,194,-1157,-1157,-1188,-1377,552,2054
1202,488,-103,-886,493,190,-1161,-1160,-1192,-1374,555,2058
1214,490,-113,-893,504,186,-1161,-1162,-1192,-1369,562,2067
1208,493,-104,-892,496,192,-1158,-1161,-1185,-1358,578,2086
1219,507,-101,-904,500,200,-1163,-1166,-1184,-1351,588,2096
1225,522,-92,-915,499,213,-1165,-1167,-1179,-1341,599,2109
1236,530,-95,-924,506,215,-1169,-1167,-1173,-1330,607,2119
1257,528,-118,-934,528,203,-1179,-1175,-1174,-1326,605,2116
1267,531,-125,-940,536,201,-1187,-1180,-1169,-1317,605,2118
1258,542,-105,-941,522,216,-1183,-1172,-1154,-1296,620,2135
1270,566,-93,-959,522,234,-1182,-1163,-1139,-1277,636,2153
1290,574,-105,-973,538,232,-1193,-1168,-1138,-1273,638,2155
1282,572,-99,-968,531,234,-1197,-1170,-1135,-1267,645,2160
1269,573,-85,-962,517,242,-1202,-1171,-1134,-1263,649,2163
1272,573,-88,-964,520,240,-1203,-1167,-1129,-1259,648,2160
1293,582,-100,-979,537,239,-1197,-1155,-1120,-1253,644,2156
1311,595,-105,-994,548,243,-1194,-1146,-1116,-1250,641,2151
